image_id,D1,D2,D3,D4,D5
31745.jpg,0.0,0.0,1.0,0.0,0.0
20159.jpg,0.0,0.0,1.0,0.0,0.0
24345.jpg,0.0,0.0,1.0,0.0,0.0
01778.jpg,0.0,0.0,0.0,1.0,0.0
03841.jpg,0.0,0.0,0.0,0.0,0.0
24750.jpg,0.0,1.0,1.0,0.0,0.0
13908.jpg,0.0,0.0,1.0,0.0,0.0
21824.jpg,0.0,0.0,0.0,0.0,0.0
27000.jpg,0.0,1.0,0.0,1.0,0.0
24888.jpg,0.0,0.0,1.0,0.0,0.0
03774.jpg,0.0,0.0,0.0,1.0,0.0
17566.jpg,0.0,0.0,0.0,1.0,0.0
07603.jpg,0.0,1.0,0.0,1.0,0.0
35329.jpg,0.0,0.0,1.0,0.0,0.0
07063.jpg,0.0,0.0,1.0,0.0,0.0
28422.jpg,0.0,1.0,1.0,0.0,0.0
43278.jpg,0.0,0.0,0.0,1.0,0.0
49368.jpg,0.0,0.0,0.0,1.0,0.0
29451.jpg,0.0,1.0,0.0,1.0,0.0
37495.jpg,0.0,1.0,0.0,1.0,0.0
19233.jpg,0.0,0.0,0.0,1.0,0.0
44590.jpg,0.0,0.0,0.0,1.0,0.0
44434.jpg,0.0,0.0,0.0,1.0,0.0
19494.jpg,0.0,1.0,1.0,0.0,0.0
44946.jpg,0.0,1.0,0.0,0.0,0.0
39212.jpg,0.0,0.0,0.0,0.0,0.0
47964.jpg,0.0,0.0,0.0,1.0,0.0
25819.jpg,0.0,0.0,1.0,0.0,0.0
16294.jpg,0.0,0.0,0.0,1.0,0.0
31777.jpg,0.0,0.0,0.0,1.0,0.0
39187.jpg,0.0,0.0,1.0,0.0,0.0
48265.jpg,0.0,0.0,0.0,1.0,0.0
17704.jpg,0.0,0.0,0.0,0.0,0.0
12574.jpg,0.0,0.0,0.0,1.0,0.0
45193.jpg,0.0,0.0,1.0,0.0,0.0
15404.jpg,0.0,0.0,1.0,0.0,0.0
11068.jpg,0.0,0.0,0.0,1.0,0.0
18689.jpg,0.0,0.0,0.0,1.0,0.0
21938.jpg,0.0,0.0,0.0,1.0,0.0
00557.jpg,0.0,0.0,0.0,1.0,0.0
39814.jpg,0.0,0.0,0.0,1.0,0.0
13252.jpg,1.0,0.0,0.0,0.0,0.0
48237.jpg,0.0,1.0,1.0,0.0,0.0
00359.jpg,0.0,0.0,0.0,1.0,0.0
18303.jpg,0.0,0.0,0.0,1.0,0.0
38633.jpg,0.0,0.0,0.0,1.0,0.0
30947.jpg,0.0,1.0,0.0,1.0,0.0
31357.jpg,0.0,0.0,0.0,1.0,0.0
28099.jpg,0.0,0.0,0.0,1.0,0.0
01332.jpg,0.0,0.0,1.0,0.0,0.0
08506.jpg,0.0,0.0,1.0,0.0,0.0
14221.jpg,0.0,0.0,0.0,1.0,0.0
02121.jpg,0.0,1.0,1.0,0.0,0.0
32380.jpg,0.0,0.0,0.0,1.0,0.0
24024.jpg,0.0,0.0,0.0,1.0,0.0
49113.jpg,0.0,0.0,1.0,0.0,0.0
43791.jpg,1.0,0.0,0.0,1.0,0.0
27771.jpg,0.0,0.0,0.0,1.0,0.0
20451.jpg,0.0,0.0,0.0,1.0,0.0
38268.jpg,0.0,0.0,0.0,1.0,0.0
05066.jpg,1.0,0.0,0.0,0.0,0.0
23037.jpg,0.0,0.0,0.0,0.0,0.0
30759.jpg,0.0,0.0,0.0,0.0,0.0
09834.jpg,1.0,0.0,0.0,1.0,0.0
00861.jpg,0.0,0.0,0.0,1.0,0.0
38192.jpg,0.0,0.0,0.0,1.0,0.0
29614.jpg,0.0,0.0,0.0,1.0,0.0
23447.jpg,0.0,0.0,0.0,1.0,0.0
47305.jpg,0.0,0.0,0.0,1.0,0.0
45493.jpg,0.0,0.0,0.0,0.0,0.0
09041.jpg,0.0,0.0,0.0,1.0,0.0
40697.jpg,0.0,0.0,1.0,0.0,0.0
31437.jpg,0.0,0.0,0.0,1.0,0.0
32221.jpg,1.0,1.0,0.0,0.0,0.0
12376.jpg,0.0,0.0,1.0,0.0,0.0
22447.jpg,1.0,0.0,0.0,0.0,0.0
33197.jpg,0.0,1.0,0.0,1.0,0.0
40044.jpg,0.0,0.0,1.0,0.0,0.0
14887.jpg,0.0,0.0,1.0,0.0,0.0
27442.jpg,0.0,1.0,0.0,0.0,0.0
38688.jpg,0.0,0.0,1.0,0.0,0.0
44968.jpg,1.0,0.0,0.0,1.0,0.0
14820.jpg,0.0,0.0,0.0,1.0,0.0
40530.jpg,0.0,0.0,1.0,0.0,0.0
29114.jpg,0.0,0.0,1.0,0.0,0.0
36173.jpg,0.0,0.0,0.0,1.0,0.0
03135.jpg,0.0,0.0,0.0,1.0,0.0
02976.jpg,0.0,0.0,0.0,1.0,0.0
11478.jpg,1.0,1.0,1.0,0.0,0.0
49547.jpg,1.0,0.0,0.0,0.0,0.0
14936.jpg,0.0,0.0,0.0,1.0,0.0
20191.jpg,0.0,0.0,0.0,1.0,0.0
18469.jpg,0.0,0.0,0.0,1.0,0.0
37372.jpg,1.0,0.0,0.0,0.0,0.0
10233.jpg,0.0,0.0,1.0,0.0,0.0
12096.jpg,0.0,0.0,0.0,1.0,0.0
29323.jpg,0.0,0.0,1.0,0.0,0.0
03959.jpg,1.0,0.0,0.0,1.0,0.0
47685.jpg,1.0,0.0,0.0,1.0,0.0
04950.jpg,0.0,0.0,0.0,0.0,0.0
26611.jpg,0.0,0.0,0.0,1.0,0.0
09166.jpg,0.0,0.0,1.0,0.0,0.0
49667.jpg,0.0,0.0,0.0,0.0,0.0
36518.jpg,0.0,0.0,0.0,1.0,0.0
04375.jpg,0.0,0.0,0.0,1.0,0.0
26824.jpg,0.0,0.0,0.0,0.0,0.0
10464.jpg,0.0,1.0,1.0,0.0,0.0
14854.jpg,0.0,0.0,0.0,0.0,0.0
19280.jpg,0.0,1.0,0.0,1.0,0.0
32055.jpg,1.0,1.0,1.0,0.0,0.0
04475.jpg,0.0,0.0,1.0,0.0,0.0
29954.jpg,0.0,0.0,0.0,1.0,0.0
21121.jpg,0.0,0.0,1.0,0.0,0.0
15631.jpg,0.0,0.0,0.0,1.0,0.0
30235.jpg,0.0,0.0,0.0,1.0,0.0
06439.jpg,0.0,0.0,0.0,1.0,0.0
49444.jpg,0.0,1.0,1.0,0.0,0.0
01037.jpg,0.0,0.0,0.0,1.0,0.0
34772.jpg,0.0,0.0,0.0,1.0,0.0
45779.jpg,0.0,0.0,0.0,1.0,0.0
38556.jpg,0.0,0.0,0.0,0.0,0.0
45491.jpg,0.0,0.0,0.0,1.0,0.0
32429.jpg,0.0,0.0,0.0,1.0,0.0
28768.jpg,0.0,0.0,0.0,1.0,0.0
07622.jpg,0.0,0.0,0.0,1.0,0.0
02005.jpg,0.0,0.0,1.0,0.0,0.0
32017.jpg,0.0,0.0,0.0,1.0,0.0
34705.jpg,0.0,0.0,1.0,0.0,0.0
40579.jpg,0.0,0.0,0.0,1.0,0.0
43231.jpg,0.0,0.0,1.0,0.0,0.0
42378.jpg,0.0,0.0,0.0,1.0,0.0
07973.jpg,0.0,0.0,1.0,0.0,0.0
17679.jpg,0.0,0.0,0.0,0.0,0.0
22871.jpg,0.0,1.0,1.0,0.0,0.0
19648.jpg,0.0,0.0,0.0,1.0,0.0
21322.jpg,0.0,0.0,0.0,1.0,0.0
10404.jpg,0.0,0.0,0.0,0.0,0.0
01116.jpg,0.0,0.0,0.0,1.0,0.0
26622.jpg,0.0,0.0,0.0,1.0,0.0
15535.jpg,0.0,0.0,0.0,1.0,0.0
16078.jpg,0.0,1.0,1.0,0.0,0.0
34139.jpg,1.0,0.0,0.0,0.0,0.0
00477.jpg,0.0,0.0,0.0,1.0,0.0
09653.jpg,0.0,0.0,0.0,1.0,0.0
04318.jpg,0.0,0.0,1.0,0.0,0.0
22287.jpg,0.0,0.0,0.0,1.0,0.0
49042.jpg,0.0,0.0,0.0,1.0,0.0
49831.jpg,0.0,0.0,0.0,1.0,0.0
17094.jpg,0.0,1.0,0.0,0.0,0.0
21003.jpg,0.0,0.0,1.0,0.0,0.0
38623.jpg,0.0,0.0,0.0,1.0,0.0
48366.jpg,0.0,0.0,0.0,1.0,0.0
38000.jpg,0.0,0.0,0.0,1.0,0.0
03131.jpg,0.0,0.0,0.0,1.0,0.0
01164.jpg,0.0,0.0,0.0,0.0,0.0
07061.jpg,0.0,0.0,0.0,0.0,0.0
30598.jpg,0.0,0.0,0.0,1.0,0.0
22253.jpg,1.0,0.0,0.0,0.0,0.0
10406.jpg,0.0,0.0,0.0,1.0,0.0
32213.jpg,0.0,1.0,1.0,0.0,0.0
42315.jpg,0.0,1.0,0.0,1.0,0.0
24485.jpg,1.0,0.0,0.0,0.0,0.0
16611.jpg,0.0,0.0,0.0,1.0,0.0
14035.jpg,0.0,0.0,0.0,1.0,0.0
15984.jpg,0.0,0.0,0.0,1.0,0.0
15023.jpg,0.0,0.0,0.0,1.0,0.0
22115.jpg,0.0,0.0,0.0,1.0,0.0
32793.jpg,0.0,0.0,1.0,0.0,0.0
39621.jpg,0.0,1.0,0.0,0.0,0.0
25668.jpg,1.0,0.0,0.0,0.0,0.0
01954.jpg,0.0,0.0,0.0,1.0,0.0
19991.jpg,0.0,0.0,1.0,0.0,0.0
35879.jpg,1.0,0.0,0.0,1.0,0.0
46033.jpg,0.0,0.0,1.0,0.0,0.0
37859.jpg,0.0,1.0,0.0,0.0,0.0
11542.jpg,0.0,0.0,0.0,1.0,0.0
01246.jpg,0.0,0.0,1.0,0.0,0.0
39833.jpg,0.0,0.0,0.0,0.0,0.0
13835.jpg,0.0,1.0,0.0,1.0,0.0
21909.jpg,0.0,0.0,1.0,0.0,0.0
14836.jpg,0.0,0.0,1.0,0.0,0.0
36540.jpg,0.0,0.0,0.0,1.0,0.0
28110.jpg,0.0,0.0,0.0,1.0,0.0
30614.jpg,0.0,0.0,0.0,1.0,0.0
29249.jpg,0.0,0.0,0.0,1.0,0.0
35917.jpg,0.0,0.0,0.0,1.0,0.0
30620.jpg,0.0,0.0,1.0,0.0,0.0
26381.jpg,0.0,0.0,0.0,1.0,0.0
25781.jpg,1.0,0.0,0.0,1.0,0.0
41264.jpg,0.0,0.0,0.0,1.0,0.0
47724.jpg,0.0,0.0,0.0,1.0,0.0
40914.jpg,1.0,0.0,0.0,1.0,0.0
48678.jpg,1.0,0.0,0.0,0.0,0.0
48823.jpg,0.0,0.0,1.0,0.0,0.0
30018.jpg,0.0,0.0,1.0,0.0,0.0
20773.jpg,0.0,1.0,0.0,1.0,0.0
20272.jpg,0.0,1.0,1.0,0.0,0.0
16552.jpg,0.0,0.0,1.0,0.0,0.0
04091.jpg,0.0,0.0,0.0,0.0,0.0
00288.jpg,0.0,0.0,1.0,0.0,0.0
25058.jpg,0.0,0.0,0.0,1.0,0.0
16644.jpg,0.0,0.0,0.0,1.0,0.0
21887.jpg,0.0,0.0,0.0,0.0,0.0
43405.jpg,0.0,0.0,1.0,0.0,0.0
07606.jpg,0.0,0.0,1.0,0.0,0.0
22389.jpg,0.0,0.0,0.0,1.0,0.0
12842.jpg,1.0,0.0,0.0,0.0,0.0
49403.jpg,0.0,0.0,0.0,0.0,0.0
02949.jpg,1.0,0.0,0.0,0.0,0.0
40134.jpg,0.0,0.0,0.0,1.0,0.0
13919.jpg,0.0,0.0,0.0,1.0,0.0
14499.jpg,0.0,1.0,0.0,1.0,0.0
27187.jpg,0.0,0.0,1.0,0.0,0.0
03031.jpg,0.0,0.0,0.0,1.0,0.0
28645.jpg,0.0,0.0,0.0,1.0,0.0
41722.jpg,0.0,0.0,0.0,1.0,0.0
43550.jpg,0.0,0.0,0.0,1.0,0.0
28949.jpg,0.0,1.0,0.0,1.0,0.0
26325.jpg,0.0,0.0,0.0,1.0,0.0
06251.jpg,0.0,0.0,0.0,1.0,0.0
42504.jpg,0.0,0.0,0.0,1.0,0.0
30571.jpg,0.0,0.0,0.0,0.0,0.0
47950.jpg,1.0,0.0,0.0,0.0,0.0
49185.jpg,0.0,0.0,0.0,1.0,0.0
07188.jpg,0.0,0.0,0.0,1.0,0.0
16493.jpg,0.0,1.0,0.0,0.0,0.0
18245.jpg,0.0,0.0,0.0,1.0,0.0
31138.jpg,0.0,0.0,0.0,1.0,0.0
19168.jpg,0.0,0.0,0.0,1.0,0.0
07705.jpg,1.0,0.0,0.0,1.0,0.0
28557.jpg,1.0,0.0,0.0,1.0,0.0
26359.jpg,0.0,0.0,0.0,1.0,0.0
40442.jpg,1.0,0.0,0.0,1.0,0.0
15926.jpg,0.0,0.0,0.0,1.0,0.0
36879.jpg,0.0,1.0,1.0,0.0,0.0
27822.jpg,0.0,1.0,0.0,0.0,0.0
01696.jpg,0.0,0.0,0.0,1.0,0.0
05711.jpg,0.0,0.0,1.0,0.0,0.0
45114.jpg,0.0,1.0,0.0,1.0,0.0
43301.jpg,0.0,0.0,0.0,1.0,0.0
44502.jpg,0.0,0.0,0.0,1.0,0.0
07208.jpg,0.0,0.0,1.0,0.0,0.0
36717.jpg,1.0,0.0,0.0,0.0,0.0
41138.jpg,0.0,0.0,0.0,1.0,0.0
04182.jpg,1.0,0.0,0.0,0.0,0.0
45387.jpg,0.0,0.0,0.0,1.0,0.0
01731.jpg,0.0,1.0,1.0,0.0,0.0
22753.jpg,0.0,0.0,0.0,1.0,0.0
31850.jpg,0.0,0.0,0.0,1.0,0.0
31753.jpg,0.0,0.0,0.0,1.0,0.0
15946.jpg,0.0,0.0,1.0,0.0,0.0
35496.jpg,0.0,0.0,0.0,1.0,0.0
17406.jpg,0.0,0.0,0.0,1.0,0.0
46709.jpg,0.0,0.0,0.0,1.0,0.0
33395.jpg,0.0,0.0,0.0,1.0,0.0
17990.jpg,1.0,0.0,0.0,0.0,0.0
44610.jpg,0.0,0.0,0.0,1.0,0.0
31807.jpg,1.0,0.0,0.0,1.0,0.0
32643.jpg,0.0,0.0,0.0,1.0,0.0
40144.jpg,0.0,0.0,0.0,0.0,0.0
32280.jpg,0.0,0.0,1.0,0.0,0.0
44585.jpg,1.0,1.0,0.0,0.0,0.0
21321.jpg,0.0,0.0,0.0,1.0,0.0
22883.jpg,0.0,0.0,0.0,1.0,0.0
25378.jpg,0.0,0.0,0.0,1.0,0.0
25537.jpg,0.0,0.0,0.0,1.0,0.0
45853.jpg,0.0,0.0,0.0,1.0,0.0
42123.jpg,0.0,0.0,0.0,1.0,0.0
48017.jpg,0.0,0.0,0.0,1.0,0.0
41186.jpg,1.0,0.0,0.0,0.0,0.0
16915.jpg,0.0,0.0,0.0,1.0,0.0
34216.jpg,0.0,0.0,0.0,1.0,0.0
26885.jpg,0.0,0.0,0.0,1.0,0.0
39820.jpg,0.0,0.0,0.0,1.0,0.0
37333.jpg,0.0,0.0,0.0,1.0,0.0
02461.jpg,0.0,0.0,0.0,1.0,0.0
07066.jpg,0.0,0.0,0.0,1.0,0.0
12564.jpg,0.0,1.0,0.0,0.0,0.0
40395.jpg,0.0,0.0,0.0,1.0,0.0
20553.jpg,0.0,0.0,0.0,1.0,0.0
07456.jpg,0.0,0.0,0.0,1.0,0.0
17258.jpg,0.0,0.0,0.0,1.0,0.0
27776.jpg,0.0,0.0,0.0,1.0,0.0
12309.jpg,0.0,0.0,0.0,1.0,0.0
03591.jpg,0.0,1.0,0.0,0.0,0.0
20742.jpg,1.0,1.0,0.0,0.0,0.0
46331.jpg,0.0,0.0,0.0,1.0,0.0
10643.jpg,0.0,0.0,0.0,1.0,0.0
04502.jpg,0.0,1.0,1.0,0.0,0.0
17880.jpg,0.0,1.0,0.0,1.0,0.0
39188.jpg,0.0,0.0,0.0,1.0,0.0
18335.jpg,1.0,0.0,0.0,0.0,0.0
44132.jpg,0.0,1.0,0.0,1.0,0.0
48898.jpg,0.0,0.0,0.0,0.0,0.0
28451.jpg,0.0,1.0,0.0,1.0,0.0
38618.jpg,0.0,0.0,0.0,0.0,0.0
27895.jpg,0.0,0.0,0.0,1.0,0.0
15315.jpg,0.0,0.0,0.0,0.0,0.0
31612.jpg,0.0,0.0,0.0,1.0,0.0
27094.jpg,0.0,0.0,0.0,1.0,0.0
49200.jpg,0.0,0.0,1.0,0.0,0.0
30350.jpg,0.0,1.0,1.0,0.0,1.0
13786.jpg,0.0,1.0,1.0,0.0,0.0
03343.jpg,0.0,1.0,0.0,0.0,0.0
23107.jpg,0.0,0.0,0.0,1.0,0.0
34836.jpg,0.0,0.0,1.0,0.0,0.0
22361.jpg,0.0,1.0,1.0,0.0,0.0
18778.jpg,0.0,0.0,0.0,1.0,0.0
42661.jpg,0.0,0.0,0.0,1.0,0.0
04528.jpg,0.0,0.0,0.0,1.0,0.0
32627.jpg,0.0,0.0,0.0,0.0,0.0
43788.jpg,0.0,0.0,0.0,1.0,0.0
01604.jpg,0.0,0.0,0.0,0.0,0.0
24089.jpg,0.0,0.0,0.0,0.0,0.0
38684.jpg,0.0,0.0,1.0,0.0,0.0
02235.jpg,0.0,0.0,1.0,0.0,0.0
18174.jpg,0.0,1.0,0.0,0.0,0.0
26709.jpg,0.0,0.0,0.0,1.0,0.0
38081.jpg,0.0,1.0,0.0,1.0,0.0
20910.jpg,0.0,0.0,0.0,1.0,0.0
09209.jpg,0.0,0.0,0.0,1.0,0.0
48286.jpg,1.0,0.0,0.0,1.0,0.0
41342.jpg,0.0,0.0,0.0,1.0,0.0
25777.jpg,0.0,0.0,0.0,0.0,0.0
44974.jpg,0.0,0.0,0.0,0.0,0.0
17684.jpg,0.0,0.0,1.0,0.0,0.0
00917.jpg,0.0,0.0,0.0,1.0,0.0
07822.jpg,1.0,0.0,0.0,1.0,0.0
24678.jpg,0.0,0.0,0.0,1.0,0.0
39818.jpg,0.0,0.0,0.0,1.0,0.0
21052.jpg,0.0,0.0,0.0,0.0,0.0
35600.jpg,0.0,0.0,0.0,1.0,0.0
06241.jpg,0.0,1.0,0.0,0.0,0.0
15357.jpg,0.0,1.0,0.0,0.0,0.0
16530.jpg,0.0,0.0,0.0,1.0,0.0
42355.jpg,0.0,1.0,0.0,0.0,0.0
47386.jpg,0.0,0.0,0.0,1.0,0.0
33405.jpg,0.0,0.0,0.0,0.0,0.0
13198.jpg,0.0,0.0,0.0,0.0,0.0
26259.jpg,0.0,0.0,0.0,1.0,0.0
28706.jpg,0.0,1.0,0.0,1.0,0.0
18660.jpg,0.0,0.0,0.0,1.0,0.0
11054.jpg,1.0,0.0,0.0,1.0,0.0
18931.jpg,1.0,0.0,0.0,0.0,0.0
19128.jpg,0.0,0.0,0.0,1.0,0.0
14801.jpg,0.0,0.0,0.0,1.0,0.0
48657.jpg,0.0,0.0,0.0,1.0,0.0
36899.jpg,0.0,0.0,0.0,1.0,0.0
05315.jpg,0.0,0.0,0.0,1.0,0.0
21648.jpg,0.0,0.0,0.0,1.0,0.0
45951.jpg,0.0,0.0,0.0,1.0,0.0
18532.jpg,0.0,0.0,0.0,1.0,0.0
35334.jpg,0.0,0.0,0.0,1.0,0.0
37544.jpg,1.0,0.0,0.0,0.0,0.0
42448.jpg,0.0,0.0,0.0,1.0,0.0
46998.jpg,0.0,1.0,0.0,1.0,0.0
17099.jpg,0.0,0.0,0.0,0.0,0.0
11583.jpg,0.0,0.0,0.0,1.0,0.0
28115.jpg,0.0,0.0,0.0,1.0,0.0
03478.jpg,0.0,0.0,0.0,1.0,0.0
33126.jpg,0.0,0.0,1.0,0.0,0.0
00121.jpg,0.0,0.0,1.0,0.0,0.0
06290.jpg,0.0,1.0,0.0,1.0,0.0
30413.jpg,0.0,1.0,0.0,1.0,0.0
37559.jpg,0.0,0.0,0.0,1.0,0.0
40682.jpg,0.0,1.0,0.0,0.0,0.0
28285.jpg,0.0,0.0,0.0,1.0,0.0
14557.jpg,0.0,0.0,0.0,1.0,0.0
31246.jpg,0.0,0.0,0.0,1.0,0.0
25506.jpg,0.0,0.0,0.0,0.0,0.0
35765.jpg,0.0,0.0,0.0,1.0,0.0
00726.jpg,0.0,0.0,0.0,1.0,0.0
42391.jpg,0.0,1.0,1.0,0.0,0.0
18358.jpg,0.0,0.0,0.0,1.0,0.0
23411.jpg,0.0,0.0,0.0,1.0,0.0
13822.jpg,0.0,0.0,1.0,0.0,0.0
40026.jpg,0.0,0.0,0.0,1.0,0.0
13874.jpg,0.0,0.0,1.0,0.0,1.0
38969.jpg,1.0,1.0,0.0,1.0,0.0
25327.jpg,0.0,0.0,0.0,1.0,0.0
35165.jpg,0.0,1.0,0.0,1.0,0.0
45958.jpg,0.0,0.0,0.0,1.0,0.0
23129.jpg,0.0,0.0,0.0,1.0,0.0
20980.jpg,0.0,0.0,1.0,0.0,0.0
18444.jpg,0.0,0.0,0.0,1.0,0.0
47702.jpg,0.0,0.0,0.0,1.0,0.0
10505.jpg,0.0,0.0,0.0,1.0,0.0
15838.jpg,0.0,0.0,0.0,1.0,0.0
44646.jpg,0.0,0.0,0.0,1.0,0.0
00875.jpg,0.0,0.0,0.0,1.0,0.0
46636.jpg,0.0,0.0,1.0,0.0,0.0
16215.jpg,0.0,1.0,0.0,1.0,0.0
02451.jpg,0.0,0.0,0.0,1.0,0.0
09230.jpg,0.0,0.0,0.0,1.0,0.0
32824.jpg,1.0,1.0,0.0,1.0,0.0
47467.jpg,0.0,0.0,0.0,1.0,0.0
35673.jpg,0.0,0.0,0.0,1.0,0.0
30918.jpg,0.0,0.0,0.0,1.0,0.0
07758.jpg,0.0,0.0,1.0,0.0,0.0
31111.jpg,0.0,0.0,0.0,1.0,0.0
10345.jpg,1.0,0.0,0.0,1.0,0.0
14024.jpg,0.0,0.0,0.0,1.0,0.0
37067.jpg,0.0,0.0,0.0,1.0,0.0
49983.jpg,0.0,1.0,0.0,1.0,0.0
04002.jpg,0.0,0.0,0.0,1.0,0.0
20925.jpg,0.0,1.0,1.0,0.0,0.0
17842.jpg,1.0,0.0,0.0,0.0,0.0
40795.jpg,0.0,0.0,0.0,1.0,0.0
07827.jpg,0.0,0.0,1.0,0.0,0.0
49430.jpg,0.0,0.0,1.0,0.0,0.0
05526.jpg,0.0,0.0,0.0,1.0,0.0
21929.jpg,0.0,1.0,0.0,0.0,0.0
08957.jpg,0.0,0.0,0.0,1.0,0.0
15240.jpg,0.0,0.0,0.0,1.0,0.0
12434.jpg,0.0,0.0,1.0,0.0,0.0
47965.jpg,0.0,0.0,0.0,1.0,0.0
38163.jpg,0.0,0.0,0.0,0.0,0.0
17192.jpg,0.0,0.0,0.0,1.0,0.0
34177.jpg,0.0,0.0,0.0,1.0,0.0
15288.jpg,0.0,1.0,0.0,0.0,0.0
11715.jpg,0.0,0.0,0.0,0.0,0.0
35487.jpg,0.0,0.0,0.0,0.0,0.0
35647.jpg,0.0,0.0,0.0,1.0,0.0
07917.jpg,0.0,0.0,1.0,0.0,0.0
48554.jpg,0.0,0.0,1.0,0.0,0.0
14766.jpg,0.0,0.0,0.0,1.0,0.0
36190.jpg,0.0,0.0,0.0,1.0,0.0
33222.jpg,0.0,0.0,0.0,1.0,0.0
29615.jpg,0.0,0.0,0.0,1.0,0.0
19906.jpg,0.0,0.0,0.0,1.0,0.0
04984.jpg,0.0,0.0,0.0,1.0,0.0
47143.jpg,0.0,0.0,0.0,1.0,0.0
39883.jpg,0.0,1.0,1.0,0.0,0.0
07541.jpg,0.0,1.0,1.0,0.0,0.0
13060.jpg,0.0,1.0,0.0,1.0,0.0
29827.jpg,1.0,1.0,0.0,0.0,0.0
08522.jpg,0.0,0.0,0.0,0.0,0.0
16910.jpg,1.0,0.0,0.0,1.0,0.0
29861.jpg,0.0,0.0,0.0,1.0,0.0
36054.jpg,0.0,0.0,0.0,1.0,0.0
37466.jpg,0.0,1.0,0.0,0.0,0.0
26723.jpg,1.0,0.0,1.0,0.0,0.0
29417.jpg,0.0,1.0,1.0,0.0,0.0
35437.jpg,0.0,0.0,1.0,0.0,0.0
08513.jpg,0.0,0.0,0.0,0.0,0.0
16756.jpg,0.0,1.0,0.0,0.0,0.0
31752.jpg,0.0,0.0,0.0,1.0,0.0
25728.jpg,0.0,0.0,0.0,1.0,0.0
39096.jpg,1.0,0.0,0.0,0.0,0.0
15872.jpg,0.0,0.0,0.0,1.0,0.0
46117.jpg,0.0,0.0,0.0,1.0,0.0
31522.jpg,0.0,0.0,0.0,1.0,0.0
18019.jpg,0.0,0.0,0.0,1.0,0.0
12725.jpg,0.0,0.0,0.0,1.0,0.0
36517.jpg,0.0,0.0,0.0,1.0,0.0
20841.jpg,1.0,0.0,0.0,1.0,0.0
29413.jpg,0.0,1.0,0.0,1.0,0.0
47696.jpg,0.0,1.0,0.0,0.0,0.0
33564.jpg,0.0,0.0,1.0,1.0,0.0
12536.jpg,0.0,0.0,1.0,0.0,0.0
20319.jpg,0.0,1.0,0.0,1.0,0.0
19272.jpg,0.0,0.0,0.0,1.0,0.0
39539.jpg,0.0,0.0,0.0,1.0,0.0
18294.jpg,0.0,1.0,0.0,0.0,0.0
05362.jpg,0.0,0.0,0.0,1.0,0.0
47205.jpg,0.0,0.0,0.0,1.0,0.0
32613.jpg,0.0,0.0,0.0,1.0,0.0
26079.jpg,0.0,0.0,0.0,1.0,0.0
02519.jpg,1.0,0.0,0.0,1.0,0.0
49687.jpg,0.0,0.0,1.0,0.0,0.0
32361.jpg,0.0,0.0,0.0,0.0,0.0
17232.jpg,0.0,0.0,0.0,1.0,0.0
26000.jpg,0.0,0.0,1.0,0.0,0.0
34316.jpg,0.0,0.0,0.0,1.0,0.0
08535.jpg,0.0,0.0,0.0,1.0,0.0
10011.jpg,0.0,0.0,0.0,0.0,0.0
33827.jpg,1.0,0.0,0.0,1.0,0.0
07555.jpg,1.0,0.0,0.0,1.0,0.0
02930.jpg,0.0,0.0,1.0,0.0,0.0
42008.jpg,0.0,0.0,0.0,1.0,0.0
05357.jpg,0.0,0.0,0.0,1.0,0.0
13484.jpg,0.0,0.0,0.0,1.0,0.0
05034.jpg,0.0,1.0,1.0,0.0,0.0
25163.jpg,0.0,0.0,1.0,0.0,0.0
23276.jpg,0.0,0.0,0.0,1.0,0.0
04301.jpg,0.0,0.0,0.0,1.0,0.0
44658.jpg,1.0,0.0,0.0,0.0,0.0
24987.jpg,0.0,0.0,1.0,0.0,0.0
25119.jpg,0.0,0.0,0.0,1.0,0.0
23886.jpg,0.0,0.0,0.0,0.0,0.0
40644.jpg,0.0,0.0,0.0,0.0,0.0
27409.jpg,0.0,0.0,1.0,0.0,0.0
17387.jpg,0.0,0.0,0.0,0.0,0.0
41192.jpg,1.0,0.0,0.0,0.0,0.0
42614.jpg,0.0,1.0,1.0,0.0,0.0
13439.jpg,0.0,0.0,0.0,0.0,0.0
18505.jpg,0.0,0.0,0.0,1.0,0.0
07087.jpg,0.0,0.0,1.0,0.0,0.0
06397.jpg,0.0,1.0,0.0,1.0,0.0
16292.jpg,1.0,0.0,0.0,0.0,0.0
09585.jpg,0.0,0.0,1.0,0.0,0.0
18210.jpg,0.0,0.0,0.0,1.0,0.0
33710.jpg,0.0,0.0,1.0,0.0,0.0
11699.jpg,0.0,0.0,0.0,1.0,0.0
26314.jpg,0.0,1.0,0.0,1.0,0.0
18731.jpg,0.0,1.0,1.0,0.0,0.0
23304.jpg,0.0,1.0,1.0,0.0,0.0
33089.jpg,0.0,0.0,0.0,1.0,0.0
31131.jpg,0.0,0.0,0.0,1.0,0.0
35975.jpg,0.0,0.0,0.0,1.0,0.0
31501.jpg,0.0,0.0,0.0,1.0,0.0
29071.jpg,1.0,0.0,0.0,0.0,0.0
42026.jpg,0.0,0.0,1.0,0.0,0.0
17466.jpg,0.0,1.0,0.0,0.0,0.0
48353.jpg,0.0,0.0,0.0,1.0,0.0
48779.jpg,0.0,0.0,0.0,1.0,0.0
27419.jpg,0.0,1.0,0.0,1.0,0.0
